1.000000119209289551e+00,7.929378151893615723e-01,9.002290368080139160e-01,7.777279019355773926e-01,9.179368019104003906e-01,8.571025729179382324e-01,8.959392309188842773e-01,9.812664389610290527e-01,9.098122715950012207e-01,8.849979043006896973e-01,8.289518952369689941e-01,9.626588821411132812e-01,9.779831767082214355e-01,6.647790670394897461e-01,6.258325576782226562e-01,7.869142293930053711e-01,7.302548885345458984e-01,7.455933690071105957e-01,7.632634043693542480e-01,9.025693535804748535e-01,6.496299505233764648e-01,7.235630154609680176e-01,7.629739046096801758e-01,8.072735071182250977e-01,6.374361515045166016e-01,7.619537711143493652e-01,6.797082424163818359e-01,7.307572960853576660e-01,5.274840593338012695e-01,7.724912762641906738e-01,8.271425962448120117e-01,6.698109507560729980e-01,9.253728985786437988e-01,8.918481469154357910e-01,8.327862024307250977e-01,9.279238581657409668e-01,8.989103436470031738e-01,8.982954025268554688e-01,8.405137658119201660e-01,9.180533885955810547e-01,9.266104698181152344e-01,7.561683058738708496e-01,9.206304550170898438e-01,8.935555219650268555e-01,8.171132802963256836e-01
7.929378151893615723e-01,9.999997615814208984e-01,7.690141797065734863e-01,7.921478748321533203e-01,7.983986735343933105e-01,8.473874926567077637e-01,8.869411349296569824e-01,7.849603295326232910e-01,8.151904344558715820e-01,7.419732809066772461e-01,8.113762736320495605e-01,8.478612899780273438e-01,8.199551701545715332e-01,8.475754857063293457e-01,8.066277503967285156e-01,8.022792935371398926e-01,9.069617986679077148e-01,7.866819500923156738e-01,8.618319034576416016e-01,8.831521272659301758e-01,7.678992748260498047e-01,7.705804109573364258e-01,8.460010886192321777e-01,7.808037400245666504e-01,7.807925939559936523e-01,8.686179518699645996e-01,8.815380334854125977e-01,8.779179453849792480e-01,7.521486878395080566e-01,8.588487505912780762e-01,8.875883817672729492e-01,7.669936418533325195e-01,8.256590962409973145e-01,8.655017018318176270e-01,8.643276691436767578e-01,8.764321208000183105e-01,7.653474211692810059e-01,9.227238893508911133e-01,8.057332634925842285e-01,7.636659145355224609e-01,7.391638159751892090e-01,8.349927067756652832e-01,8.479693531990051270e-01,8.140117526054382324e-01,7.915587425231933594e-01
9.002290368080139160e-01,7.690141797065734863e-01,1.000000119209289551e+00,7.795777320861816406e-01,8.679333329200744629e-01,8.838465213775634766e-01,8.806024789810180664e-01,9.022365212440490723e-01,8.574091792106628418e-01,8.711982965469360352e-01,8.518896102905273438e-01,8.833978772163391113e-01,8.745064735412597656e-01,6.463063359260559082e-01,7.340567708015441895e-01,8.253275752067565918e-01,6.941953301429748535e-01,7.578001022338867188e-01,7.028294205665588379e-01,8.931583166122436523e-01,6.887400746345520020e-01,7.640737295150756836e-01,7.249224781990051270e-01,7.974081039428710938e-01,6.630976796150207520e-01,8.067684769630432129e-01,6.615462899208068848e-01,7.134066224098205566e-01,5.194071531295776367e-01,8.063896298408508301e-01,8.338741064071655273e-01,7.609376311302185059e-01,8.624079823493957520e-01,8.705096244812011719e-01,8.823194503784179688e-01,9.170211553573608398e-01,8.417404294013977051e-01,8.407348394393920898e-01,7.723717689514160156e-01,8.812713623046875000e-01,8.855275511741638184e-01,7.756428718566894531e-01,9.179551601409912109e-01,8.527256846427917480e-01,8.296686410903930664e-01
7.777279019355773926e-01,7.921478748321533203e-01,7.795777320861816406e-01,9.999998807907104492e-01,7.397522926330566406e-01,7.430857419967651367e-01,7.401038408279418945e-01,8.169827461242675781e-01,8.129307031631469727e-01,8.103036880493164062e-01,8.699575066566467285e-01,7.988765835762023926e-01,8.173878192901611328e-01,8.637442588806152344e-01,8.526843190193176270e-01,8.385314345359802246e-01,8.772612214088439941e-01,8.622754216194152832e-01,8.725354075431823730e-01,8.764033913612365723e-01,9.352539777755737305e-01,9.067890048027038574e-01,9.331237077713012695e-01,9.137789011001586914e-01,8.945180773735046387e-01,7.945091128349304199e-01,8.699171543121337891e-01,8.660236001014709473e-01,8.596710562705993652e-01,7.998600006103515625e-01,8.292195796966552734e-01,7.979194521903991699e-01,8.613179922103881836e-01,7.326041460037231445e-01,8.389176726341247559e-01,8.021028637886047363e-01,7.799205183982849121e-01,7.882350683212280273e-01,7.799590229988098145e-01,8.392626643180847168e-01,8.150162696838378906e-01,9.701557755470275879e-01,7.213339805603027344e-01,7.794007062911987305e-01,7.947632670402526855e-01
9.179368019104003906e-01,7.983986735343933105e-01,8.679333329200744629e-01,7.397522926330566406e-01,1.000000119209289551e+00,9.302731752395629883e-01,9.266229867935180664e-01,9.061223268508911133e-01,8.446511626243591309e-01,8.964664340019226074e-01,8.341643810272216797e-01,8.661001324653625488e-01,8.804275393486022949e-01,7.266354560852050781e-01,6.514645814895629883e-01,8.384945392608642578e-01,7.298274636268615723e-01,8.352603316307067871e-01,6.837536692619323730e-01,8.904665112495422363e-01,6.465957164764404297e-01,7.475383281707763672e-01,6.914409399032592773e-01,8.192055821418762207e-01,6.962885260581970215e-01,8.556712269783020020e-01,7.031195163726806641e-01,7.976887822151184082e-01,5.586705803871154785e-01,8.628836274147033691e-01,7.231860160827636719e-01,6.578089594841003418e-01,9.047651886940002441e-01,9.394706487655639648e-01,8.381592631340026855e-01,9.366822242736816406e-01,9.476733803749084473e-01,8.218249082565307617e-01,9.378845095634460449e-01,9.004033207893371582e-01,9.414276480674743652e-01,7.316328883171081543e-01,9.278371930122375488e-01,9.574852585792541504e-01,6.819398999214172363e-01
8.571025729179382324e-01,8.473874926567077637e-01,8.838465213775634766e-01,7.430857419967651367e-01,9.302731752395629883e-01,9.999999403953552246e-01,9.395602345466613770e-01,8.629615902900695801e-01,8.550224900245666504e-01,8.432133197784423828e-01,8.041929602622985840e-01,8.451958894729614258e-01,8.283168077468872070e-01,7.430971264839172363e-01,7.093249559402465820e-01,8.569366931915283203e-01,7.566631436347961426e-01,8.316118121147155762e-01,7.300797700881958008e-01,9.038227796554565430e-01,6.699267029762268066e-01,7.414955496788024902e-01,7.053202390670776367e-01,7.699289917945861816e-01,7.080836892127990723e-01,9.029157161712646484e-01,7.307017445564270020e-01,8.309927582740783691e-01,6.054558157920837402e-01,8.960331678390502930e-01,7.953620553016662598e-01,7.303932905197143555e-01,8.649692535400390625e-01,9.497385621070861816e-01,9.141186475753784180e-01,9.426008462905883789e-01,9.054141640663146973e-01,8.517163395881652832e-01,8.835005760192871094e-01,8.306849598884582520e-01,8.649028539657592773e-01,7.744581103324890137e-01,9.392825365066528320e-01,9.262557029724121094e-01,7.142358422279357910e-01
8.959392309188842773e-01,8.869411349296569824e-01,8.806024789810180664e-01,7.401038408279418945e-01,9.266229867935180664e-01,9.395602345466613770e-01,1.000000119209289551e+00,8.786751627922058105e-01,8.739847540855407715e-01,8.629428744316101074e-01,8.279039859771728516e-01,8.905104398727416992e-01,8.704718351364135742e-01,7.396770119667053223e-01,6.974102258682250977e-01,8.389452695846557617e-01,7.990881800651550293e-01,8.184129595756530762e-01,7.796279191970825195e-01,9.181084632873535156e-01,6.605108380317687988e-01,7.328405976295471191e-01,7.443935275077819824e-01,7.619494795799255371e-01,6.920975446701049805e-01,8.822161555290222168e-01,7.560455203056335449e-01,8.023139834403991699e-01,5.792216658592224121e-01,8.869995474815368652e-01,8.556150197982788086e-01,7.131855487823486328e-01,8.836961388587951660e-01,9.712940454483032227e-01,8.914331197738647461e-01,9.585705399513244629e-01,9.004222750663757324e-01,9.057819843292236328e-01,8.665034174919128418e-01,8.707672953605651855e-01,8.716483116149902344e-01,7.581256031990051270e-01,9.606876969337463379e-01,9.298256635665893555e-01,7.495285868644714355e-01
9.812664389610290527e-01,7.849603295326232910e-01,9.022365212440490723e-01,8.169827461242675781e-01,9.061223268508911133e-01,8.629615902900695801e-01,8.786751627922058105e-01,9.999997615814208984e-01,9.199686646461486816e-01,8.904898166656494141e-01,8.594033718109130859e-01,9.550273418426513672e-01,9.718805551528930664e-01,6.916983723640441895e-01,6.505252718925476074e-01,8.063851594924926758e-01,7.329790592193603516e-01,7.625969052314758301e-01,7.655191421508789062e-01,9.058698415756225586e-01,6.773895025253295898e-01,7.510753870010375977e-01,7.775335311889648438e-01,8.329120278358459473e-01,6.695157885551452637e-01,7.618449330329895020e-01,7.005152106285095215e-01,7.590847611427307129e-01,5.676182508468627930e-01,7.711225152015686035e-01,8.364826440811157227e-01,6.999101638793945312e-01,9.355927109718322754e-01,8.826656937599182129e-01,8.473865389823913574e-01,9.191215038299560547e-01,9.063358306884765625e-01,8.927559852600097656e-01,8.370997905731201172e-01,9.211646318435668945e-01,9.311936497688293457e-01,7.817985415458679199e-01,9.094094634056091309e-01,8.958712816238403320e-01,8.252336382865905762e-01
9.098122715950012207e-01,8.151904344558715820e-01,8.574091792106628418e-01,8.129307031631469727e-01,8.446511626243591309e-01,8.550224900245666504e-01,8.739847540855407715e-01,9.199686646461486816e-01,9.999998211860656738e-01,8.287202119827270508e-01,7.901452779769897461e-01,9.311540126800537109e-01,9.140390157699584961e-01,6.647179722785949707e-01,6.412603259086608887e-01,7.465741634368896484e-01,7.495375275611877441e-01,7.288503646850585938e-01,7.964559793472290039e-01,8.905006647109985352e-01,7.033690810203552246e-01,6.842733025550842285e-01,8.172714710235595703e-01,7.494276762008666992e-01,6.435636878013610840e-01,7.627321481704711914e-01,6.791053414344787598e-01,7.593997120857238770e-01,5.892082452774047852e-01,7.590174674987792969e-01,8.643078804016113281e-01,6.615419983863830566e-01,8.983307480812072754e-01,8.596155047416687012e-01,8.408371210098266602e-01,8.856400847434997559e-01,8.480259180068969727e-01,9.143680334091186523e-01,7.864675521850585938e-01,8.489258885383605957e-01,8.414917588233947754e-01,8.013598918914794922e-01,9.222503900527954102e-01,8.397628068923950195e-01,8.367598056793212891e-01
8.849979043006896973e-01,7.419732809066772461e-01,8.711982965469360352e-01,8.103036880493164062e-01,8.964664340019226074e-01,8.432133197784423828e-01,8.629428744316101074e-01,8.904898166656494141e-01,8.287202119827270508e-01,9.999998211860656738e-01,9.031944274902343750e-01,8.256823420524597168e-01,8.517110943794250488e-01,7.132594585418701172e-01,6.900799870491027832e-01,8.332677483558654785e-01,6.807413697242736816e-01,8.356646299362182617e-01,6.961406469345092773e-01,8.442727327346801758e-01,7.133845090866088867e-01,8.138681054115295410e-01,7.834101915359497070e-01,9.011076688766479492e-01,7.322080731391906738e-01,7.572801709175109863e-01,7.056174874305725098e-01,7.761265635490417480e-01,6.334092617034912109e-01,7.791365981101989746e-01,7.504560947418212891e-01,6.730465292930603027e-01,8.981484770774841309e-01,8.647876977920532227e-01,8.180463910102844238e-01,8.691227436065673828e-01,9.225102066993713379e-01,7.500692605972290039e-01,8.346994519233703613e-01,9.319773912429809570e-01,9.413875341415405273e-01,7.905530929565429688e-01,8.504893779754638672e-01,9.259246587753295898e-01,7.166993021965026855e-01
