1.000000119209289551e+00,9.677920937538146973e-01,9.428813457489013672e-01,9.588547348976135254e-01,9.743637442588806152e-01,9.732118844985961914e-01,9.595091938972473145e-01,9.441199302673339844e-01,9.843649864196777344e-01,9.533774256706237793e-01,9.671228528022766113e-01,9.810318946838378906e-01,9.799563288688659668e-01,9.511716961860656738e-01,9.448209404945373535e-01,9.470589160919189453e-01,9.536250829696655273e-01,9.502648115158081055e-01,9.858423471450805664e-01,9.467921257019042969e-01,9.742684364318847656e-01,9.698789119720458984e-01,9.828064441680908203e-01,9.710472226142883301e-01,9.452801942825317383e-01,9.381870627403259277e-01,9.522923827171325684e-01,9.453284144401550293e-01,9.471552968025207520e-01,9.551846385002136230e-01,9.540439844131469727e-01,9.665062427520751953e-01,9.490811228752136230e-01,9.565367698669433594e-01,9.400663375854492188e-01,9.492771625518798828e-01,9.515680074691772461e-01,9.613164067268371582e-01,9.619303941726684570e-01,9.657379388809204102e-01,9.733342528343200684e-01,9.564113616943359375e-01,9.528677463531494141e-01,9.471783638000488281e-01,9.753180146217346191e-01
9.677920937538146973e-01,1.000000000000000000e+00,9.881379604339599609e-01,9.949198961257934570e-01,9.960615038871765137e-01,9.906443357467651367e-01,9.920550584793090820e-01,9.896385073661804199e-01,9.781185388565063477e-01,9.919846057891845703e-01,9.951454997062683105e-01,9.915316104888916016e-01,9.945492744445800781e-01,9.911707639694213867e-01,9.853830933570861816e-01,9.893425107002258301e-01,9.868897795677185059e-01,9.928661584854125977e-01,9.787838459014892578e-01,9.881905913352966309e-01,9.766849875450134277e-01,9.736766219139099121e-01,9.728682041168212891e-01,9.739125967025756836e-01,9.873548150062561035e-01,9.841356873512268066e-01,9.883320331573486328e-01,9.881057143211364746e-01,9.887292385101318359e-01,9.947026968002319336e-01,9.932140707969665527e-01,9.956506490707397461e-01,9.930872321128845215e-01,9.944341182708740234e-01,9.887092709541320801e-01,9.926135540008544922e-01,9.940619468688964844e-01,9.966419339179992676e-01,9.967904090881347656e-01,9.974558353424072266e-01,9.960859417915344238e-01,9.923324584960937500e-01,9.877485632896423340e-01,9.909934401512145996e-01,9.921906590461730957e-01
9.428813457489013672e-01,9.881379604339599609e-01,9.999998211860656738e-01,9.852394461631774902e-01,9.840856790542602539e-01,9.820868372917175293e-01,9.911555051803588867e-01,9.908389449119567871e-01,9.614432454109191895e-01,9.902703166007995605e-01,9.926004409790039062e-01,9.806835055351257324e-01,9.862279295921325684e-01,9.932562708854675293e-01,9.856818914413452148e-01,9.913601875305175781e-01,9.908275604248046875e-01,9.940425157546997070e-01,9.627537131309509277e-01,9.852936863899230957e-01,9.654497504234313965e-01,9.583607912063598633e-01,9.560083150863647461e-01,9.617050290107727051e-01,9.914885163307189941e-01,9.891557693481445312e-01,9.920871853828430176e-01,9.912059307098388672e-01,9.891589283943176270e-01,9.919765591621398926e-01,9.937126636505126953e-01,9.874345660209655762e-01,9.899578690528869629e-01,9.935448765754699707e-01,9.942312240600585938e-01,9.930184483528137207e-01,9.908450841903686523e-01,9.932630658149719238e-01,9.871301651000976562e-01,9.920230507850646973e-01,9.869593977928161621e-01,9.941143989562988281e-01,9.876396059989929199e-01,9.939023852348327637e-01,9.812913537025451660e-01
9.588547348976135254e-01,9.949198961257934570e-01,9.852394461631774902e-01,9.999998211860656738e-01,9.935053586959838867e-01,9.833989143371582031e-01,9.908231496810913086e-01,9.893665313720703125e-01,9.734776616096496582e-01,9.904754161834716797e-01,9.930619597434997559e-01,9.877147078514099121e-01,9.899033308029174805e-01,9.874418377876281738e-01,9.841933846473693848e-01,9.852093458175659180e-01,9.806830883026123047e-01,9.895909428596496582e-01,9.737076759338378906e-01,9.898815155029296875e-01,9.734804034233093262e-01,9.682952761650085449e-01,9.663457274436950684e-01,9.697273969650268555e-01,9.847497940063476562e-01,9.826644659042358398e-01,9.854384660720825195e-01,9.869772791862487793e-01,9.871947169303894043e-01,9.935310482978820801e-01,9.904268383979797363e-01,9.950249195098876953e-01,9.913798570632934570e-01,9.927954673767089844e-01,9.872837066650390625e-01,9.910916686058044434e-01,9.933632016181945801e-01,9.943521618843078613e-01,9.977126717567443848e-01,9.948664903640747070e-01,9.957056641578674316e-01,9.912703037261962891e-01,9.830543994903564453e-01,9.913432002067565918e-01,9.881165027618408203e-01
9.743637442588806152e-01,9.960615038871765137e-01,9.840856790542602539e-01,9.935053586959838867e-01,9.999998807907104492e-01,9.893397688865661621e-01,9.893816709518432617e-01,9.860431551933288574e-01,9.831897020339965820e-01,9.920026063919067383e-01,9.938499927520751953e-01,9.930567145347595215e-01,9.965859055519104004e-01,9.869903922080993652e-01,9.788130521774291992e-01,9.852346181869506836e-01,9.818358421325683594e-01,9.881505370140075684e-01,9.833449721336364746e-01,9.873091578483581543e-01,9.766949415206909180e-01,9.739750623703002930e-01,9.761354327201843262e-01,9.753367900848388672e-01,9.825820326805114746e-01,9.790550470352172852e-01,9.856824874877929688e-01,9.828170537948608398e-01,9.841939806938171387e-01,9.918173551559448242e-01,9.903087019920349121e-01,9.944748878479003906e-01,9.892298579216003418e-01,9.920705556869506836e-01,9.857734441757202148e-01,9.892827272415161133e-01,9.893483519554138184e-01,9.943260550498962402e-01,9.934919476509094238e-01,9.950137734413146973e-01,9.953781962394714355e-01,9.911409616470336914e-01,9.850343465805053711e-01,9.866227507591247559e-01,9.920420050621032715e-01
9.732118844985961914e-01,9.906443357467651367e-01,9.820868372917175293e-01,9.833989143371582031e-01,9.893397688865661621e-01,9.999999403953552246e-01,9.879205822944641113e-01,9.841418266296386719e-01,9.760530591011047363e-01,9.849820137023925781e-01,9.905967116355895996e-01,9.883052706718444824e-01,9.911944866180419922e-01,9.869825243949890137e-01,9.797918200492858887e-01,9.856153726577758789e-01,9.874122738838195801e-01,9.870462417602539062e-01,9.800648093223571777e-01,9.782004356384277344e-01,9.764148592948913574e-01,9.743126630783081055e-01,9.754178524017333984e-01,9.715651273727416992e-01,9.834448099136352539e-01,9.781399369239807129e-01,9.852784276008605957e-01,9.846122860908508301e-01,9.819914102554321289e-01,9.886228442192077637e-01,9.881675839424133301e-01,9.883015155792236328e-01,9.860954880714416504e-01,9.879072904586791992e-01,9.829407334327697754e-01,9.860190153121948242e-01,9.859920144081115723e-01,9.908161759376525879e-01,9.859293103218078613e-01,9.924510121345520020e-01,9.891691803932189941e-01,9.871116876602172852e-01,9.832035899162292480e-01,9.837092757225036621e-01,9.881587624549865723e-01
9.595091938972473145e-01,9.920550584793090820e-01,9.911555051803588867e-01,9.908231496810913086e-01,9.893816709518432617e-01,9.879205822944641113e-01,9.999998807907104492e-01,9.949336051940917969e-01,9.688367843627929688e-01,9.886917471885681152e-01,9.953930377960205078e-01,9.892267584800720215e-01,9.904345273971557617e-01,9.961524605751037598e-01,9.903349876403808594e-01,9.895273447036743164e-01,9.935413599014282227e-01,9.945719838142395020e-01,9.745146632194519043e-01,9.907844066619873047e-01,9.775589108467102051e-01,9.695378541946411133e-01,9.682633280754089355e-01,9.711130261421203613e-01,9.940773248672485352e-01,9.894309043884277344e-01,9.928680062294006348e-01,9.948930144309997559e-01,9.934560656547546387e-01,9.961363077163696289e-01,9.962956905364990234e-01,9.948094487190246582e-01,9.934356212615966797e-01,9.968113899230957031e-01,9.926765561103820801e-01,9.964357018470764160e-01,9.968725442886352539e-01,9.971336126327514648e-01,9.937720894813537598e-01,9.969915747642517090e-01,9.945331811904907227e-01,9.971763491630554199e-01,9.925240874290466309e-01,9.967294931411743164e-01,9.909758567810058594e-01
9.441199302673339844e-01,9.896385073661804199e-01,9.908389449119567871e-01,9.893665313720703125e-01,9.860431551933288574e-01,9.841418266296386719e-01,9.949336051940917969e-01,1.000000238418579102e+00,9.542383551597595215e-01,9.932222366333007812e-01,9.904976487159729004e-01,9.783882498741149902e-01,9.837421178817749023e-01,9.947901368141174316e-01,9.873420596122741699e-01,9.929826259613037109e-01,9.894770383834838867e-01,9.957661628723144531e-01,9.628146290779113770e-01,9.868208765983581543e-01,9.614592790603637695e-01,9.547972679138183594e-01,9.503561854362487793e-01,9.548701643943786621e-01,9.927183389663696289e-01,9.886127710342407227e-01,9.923328757286071777e-01,9.938648343086242676e-01,9.886278510093688965e-01,9.960247278213500977e-01,9.957298040390014648e-01,9.909982085227966309e-01,9.947962760925292969e-01,9.952090382575988770e-01,9.952558279037475586e-01,9.963192939758300781e-01,9.961525201797485352e-01,9.959591627120971680e-01,9.902181029319763184e-01,9.948616623878479004e-01,9.882332086563110352e-01,9.951210618019104004e-01,9.872503280639648438e-01,9.953240156173706055e-01,9.835192561149597168e-01
9.843649864196777344e-01,9.781185388565063477e-01,9.614432454109191895e-01,9.734776616096496582e-01,9.831897020339965820e-01,9.760530591011047363e-01,9.688367843627929688e-01,9.542383551597595215e-01,9.999999403953552246e-01,9.656164646148681641e-01,9.830170273780822754e-01,9.937184453010559082e-01,9.902772903442382812e-01,9.667086005210876465e-01,9.655711054801940918e-01,9.647505283355712891e-01,9.679367542266845703e-01,9.618568420410156250e-01,9.908545017242431641e-01,9.711751937866210938e-01,9.901165366172790527e-01,9.889994859695434570e-01,9.940749406814575195e-01,9.921057820320129395e-01,9.648102521896362305e-01,9.631944894790649414e-01,9.690378308296203613e-01,9.640944600105285645e-01,9.700624942779541016e-01,9.707893729209899902e-01,9.684653282165527344e-01,9.802547693252563477e-01,9.582239389419555664e-01,9.713894128799438477e-01,9.564549326896667480e-01,9.657942652702331543e-01,9.650244712829589844e-01,9.726741313934326172e-01,9.750727415084838867e-01,9.748892784118652344e-01,9.834601879119873047e-01,9.717493057250976562e-01,9.728556871414184570e-01,9.623000025749206543e-01,9.847345352172851562e-01
9.533774256706237793e-01,9.919846057891845703e-01,9.902703166007995605e-01,9.904754161834716797e-01,9.920026063919067383e-01,9.849820137023925781e-01,9.886917471885681152e-01,9.932222366333007812e-01,9.656164646148681641e-01,9.999997615814208984e-01,9.913811087608337402e-01,9.818888306617736816e-01,9.893413782119750977e-01,9.910704493522644043e-01,9.813227057456970215e-01,9.934145212173461914e-01,9.844521284103393555e-01,9.929986000061035156e-01,9.689377546310424805e-01,9.866870045661926270e-01,9.619890451431274414e-01,9.582487344741821289e-01,9.567945599555969238e-01,9.592451453208923340e-01,9.867654442787170410e-01,9.839770793914794922e-01,9.892730712890625000e-01,9.877095222473144531e-01,9.852869510650634766e-01,9.940498471260070801e-01,9.933012127876281738e-01,9.910178184509277344e-01,9.935644865036010742e-01,9.937884807586669922e-01,9.928952455520629883e-01,9.932065606117248535e-01,9.924600720405578613e-01,9.955876469612121582e-01,9.897244572639465332e-01,9.942479729652404785e-01,9.895520806312561035e-01,9.934623241424560547e-01,9.851384162902832031e-01,9.898717999458312988e-01,9.841545224189758301e-01
