1.000000238418579102e+00,9.053797125816345215e-01,6.526625156402587891e-01,9.601745605468750000e-01,9.592038989067077637e-01,9.045200943946838379e-01,9.408017396926879883e-01,8.277751207351684570e-01,8.178765177726745605e-01,1.752225756645202637e-01,3.646267950534820557e-01,5.723924636840820312e-01,7.770345807075500488e-01,2.120693325996398926e-01,9.658498167991638184e-01,5.183160901069641113e-01,5.676671266555786133e-01,3.726812005043029785e-01,1.718338876962661743e-01,1.718077510595321655e-01,2.032380104064941406e-01,3.762217760086059570e-01,1.393302381038665771e-01,2.949174046516418457e-01,5.018849372863769531e-01,9.353193044662475586e-01,9.511113166809082031e-01,9.581578969955444336e-01,9.376627802848815918e-01,9.573386907577514648e-01,9.595535993576049805e-01,2.273653596639633179e-01,1.855712532997131348e-01,3.037899732589721680e-01,2.893374562263488770e-01,6.805803179740905762e-01,2.954664230346679688e-01,8.200297951698303223e-01,7.809588313102722168e-01,8.630657792091369629e-01,2.385589182376861572e-01,8.966915607452392578e-01,7.478477358818054199e-01,5.977148413658142090e-01,2.577155828475952148e-01,3.066886067390441895e-01,4.011700749397277832e-01,2.847543358802795410e-01,3.516184687614440918e-01,1.649882644414901733e-01,6.923292875289916992e-01,3.084864616394042969e-01,2.553688287734985352e-01,2.414847463369369507e-01,2.231460511684417725e-01,6.794102191925048828e-01,5.724382400512695312e-01,2.006070166826248169e-01,7.491356730461120605e-01,5.669134855270385742e-01,3.152888417243957520e-01,8.995974808931350708e-02,4.627000987529754639e-01,2.986892759799957275e-01,2.363081574440002441e-01,2.512954473495483398e-01,1.858425587415695190e-01,1.860875636339187622e-01,1.470899432897567749e-01,7.368357181549072266e-01,1.638838499784469604e-01,1.635790765285491943e-01,1.459499001502990723e-01,5.236057564616203308e-02,3.929191231727600098e-01,1.383613049983978271e-01,1.661157310009002686e-01,2.273413538932800293e-01,1.237884312868118286e-01,2.424311041831970215e-01
9.053797125816345215e-01,1.000000000000000000e+00,8.447951674461364746e-01,9.125354290008544922e-01,9.013875722885131836e-01,8.528389930725097656e-01,8.925774097442626953e-01,9.368920326232910156e-01,9.345492124557495117e-01,3.647584319114685059e-01,5.025336742401123047e-01,6.193791627883911133e-01,8.005775213241577148e-01,4.311285018920898438e-01,9.156379103660583496e-01,4.345088601112365723e-01,6.050011515617370605e-01,4.219682812690734863e-01,3.942925333976745605e-01,1.361517757177352905e-01,1.902244538068771362e-01,3.500525057315826416e-01,2.722884118556976318e-01,3.381371498107910156e-01,4.247871339321136475e-01,8.552392125129699707e-01,9.114300608634948730e-01,8.806146979331970215e-01,8.645048737525939941e-01,8.668329715728759766e-01,9.195907115936279297e-01,1.788595169782638550e-01,4.187922775745391846e-01,2.516597509384155273e-01,2.281341701745986938e-01,5.850052237510681152e-01,2.652326822280883789e-01,6.590627431869506836e-01,6.000455617904663086e-01,7.481868267059326172e-01,2.405383288860321045e-01,8.301560878753662109e-01,7.246596217155456543e-01,4.711803793907165527e-01,5.096449851989746094e-01,3.278042376041412354e-01,3.701375722885131836e-01,2.677053511142730713e-01,2.978735566139221191e-01,1.308008283376693726e-01,5.712725520133972168e-01,3.903079926967620850e-01,2.758705019950866699e-01,2.824804484844207764e-01,4.507357776165008545e-01,5.756440758705139160e-01,4.149153530597686768e-01,1.430107057094573975e-01,5.952564477920532227e-01,4.281312525272369385e-01,5.596789121627807617e-01,3.225132822990417480e-01,7.074726819992065430e-01,5.652319788932800293e-01,5.027764439582824707e-01,5.124325156211853027e-01,4.515894055366516113e-01,3.808714747428894043e-01,4.230964481830596924e-01,8.259608745574951172e-01,4.108148813247680664e-01,4.270416200160980225e-01,4.248310327529907227e-01,3.114724159240722656e-01,6.550706624984741211e-01,3.688542246818542480e-01,4.203359186649322510e-01,4.746572077274322510e-01,3.857065737247467041e-01,4.835234880447387695e-01
6.526625156402587891e-01,8.447951674461364746e-01,1.000000000000000000e+00,6.419070363044738770e-01,6.149492859840393066e-01,5.516354441642761230e-01,5.881819725036621094e-01,9.193009138107299805e-01,9.240173101425170898e-01,5.759330987930297852e-01,6.433533430099487305e-01,5.010005831718444824e-01,6.619168519973754883e-01,6.909388303756713867e-01,6.916339397430419922e-01,2.433719784021377563e-01,5.704280138015747070e-01,3.611128032207489014e-01,6.458759307861328125e-01,6.785937398672103882e-02,1.695870161056518555e-01,2.180197387933731079e-01,4.239126145839691162e-01,3.339214622974395752e-01,1.903067529201507568e-01,5.216693282127380371e-01,6.215695142745971680e-01,5.724743604660034180e-01,5.490843057632446289e-01,5.475001335144042969e-01,6.544966101646423340e-01,1.048123389482498169e-01,6.610102057456970215e-01,1.544835418462753296e-01,1.117768436670303345e-01,3.176636099815368652e-01,1.855273246765136719e-01,2.745289206504821777e-01,2.084348499774932861e-01,4.373579025268554688e-01,2.051426470279693604e-01,5.476725697517395020e-01,4.787617623805999756e-01,1.833902001380920410e-01,7.740694284439086914e-01,2.648400366306304932e-01,2.908071577548980713e-01,1.686705201864242554e-01,1.401372700929641724e-01,8.410541713237762451e-02,2.362641990184783936e-01,4.147868156433105469e-01,2.596431374549865723e-01,2.358508408069610596e-01,7.063624858856201172e-01,2.627273201942443848e-01,8.479214459657669067e-02,3.072049282491207123e-02,2.185682505369186401e-01,1.290625333786010742e-01,7.871576547622680664e-01,6.102805733680725098e-01,9.234363436698913574e-01,8.324758410453796387e-01,7.709468007087707520e-01,7.692206501960754395e-01,7.387706637382507324e-01,5.849580764770507812e-01,7.148000001907348633e-01,8.238056898117065430e-01,6.971994638442993164e-01,7.190852761268615723e-01,7.331284284591674805e-01,6.257533431053161621e-01,9.073415398597717285e-01,6.300399303436279297e-01,7.035502195358276367e-01,7.323064804077148438e-01,6.774738430976867676e-01,7.368181347846984863e-01
9.601745605468750000e-01,9.125354290008544922e-01,6.419070363044738770e-01,1.000000357627868652e+00,9.719862937927246094e-01,9.395315051078796387e-01,9.726523756980895996e-01,8.253203630447387695e-01,7.862333655357360840e-01,2.067380547523498535e-01,3.883460164070129395e-01,6.234859824180603027e-01,7.715226411819458008e-01,2.369168847799301147e-01,9.622177481651306152e-01,5.417982935905456543e-01,5.532184243202209473e-01,4.363259077072143555e-01,1.998889148235321045e-01,2.324141860008239746e-01,2.497132569551467896e-01,4.264314472675323486e-01,1.939509510993957520e-01,3.628978729248046875e-01,5.681110024452209473e-01,9.698848724365234375e-01,9.762352705001831055e-01,9.757151007652282715e-01,9.772748351097106934e-01,9.632218480110168457e-01,9.700195789337158203e-01,2.701931297779083252e-01,2.050261348485946655e-01,3.541866838932037354e-01,3.407247066497802734e-01,7.232702970504760742e-01,3.483563959598541260e-01,8.711843490600585938e-01,8.228031992912292480e-01,9.082290530204772949e-01,2.782461941242218018e-01,9.465091824531555176e-01,7.902492880821228027e-01,6.493042111396789551e-01,2.674717903137207031e-01,3.583128154277801514e-01,4.341187477111816406e-01,3.454971909523010254e-01,4.150624275207519531e-01,2.131970673799514771e-01,7.404664754867553711e-01,3.464601039886474609e-01,3.072429895401000977e-01,3.105481564998626709e-01,2.411968559026718140e-01,7.195105552673339844e-01,5.969099998474121094e-01,2.633346319198608398e-01,7.603353261947631836e-01,5.974084734916687012e-01,3.407422602176666260e-01,1.191154494881629944e-01,4.729136526584625244e-01,3.032115101814270020e-01,2.637163400650024414e-01,2.755302488803863525e-01,2.014429271221160889e-01,2.136380374431610107e-01,1.628910899162292480e-01,7.080128192901611328e-01,1.731523573398590088e-01,1.795103400945663452e-01,1.563750803470611572e-01,6.292336434125900269e-02,3.976287543773651123e-01,1.582697480916976929e-01,1.779821515083312988e-01,2.361839860677719116e-01,1.362480968236923218e-01,2.509903907775878906e-01
9.592038989067077637e-01,9.013875722885131836e-01,6.149492859840393066e-01,9.719862937927246094e-01,9.999998807907104492e-01,9.330207109451293945e-01,9.693014621734619141e-01,7.816073298454284668e-01,7.964905500411987305e-01,9.019450843334197998e-02,2.649039328098297119e-01,5.801944732666015625e-01,7.341387271881103516e-01,1.247209310531616211e-01,9.509904980659484863e-01,4.843589961528778076e-01,5.082513689994812012e-01,3.576048612594604492e-01,9.586828202009201050e-02,1.228405907750129700e-01,1.433509439229965210e-01,3.418190181255340576e-01,7.557642459869384766e-02,2.530904710292816162e-01,4.744685292243957520e-01,9.741789698600769043e-01,9.781449437141418457e-01,9.831122159957885742e-01,9.674990177154541016e-01,9.815726280212402344e-01,9.724359512329101562e-01,1.588539183139801025e-01,1.337794512510299683e-01,2.515048682689666748e-01,2.386790961027145386e-01,6.800818443298339844e-01,2.516865730285644531e-01,8.484972715377807617e-01,7.992755770683288574e-01,8.719539046287536621e-01,1.758430600166320801e-01,9.150637388229370117e-01,7.546224594116210938e-01,5.913574695587158203e-01,1.851568520069122314e-01,2.539285421371459961e-01,3.403033018112182617e-01,2.526674568653106689e-01,3.168866932392120361e-01,1.016746684908866882e-01,6.828268170356750488e-01,2.447102814912796021e-01,2.022376358509063721e-01,2.041087001562118530e-01,1.453372985124588013e-01,6.808786988258361816e-01,5.818477869033813477e-01,1.595780402421951294e-01,7.473911643028259277e-01,5.524901747703552246e-01,2.497236728668212891e-01,1.449912879616022110e-02,4.066397249698638916e-01,2.230567485094070435e-01,1.648801565170288086e-01,1.899618804454803467e-01,1.191689670085906982e-01,1.123107150197029114e-01,7.632081210613250732e-02,6.662338972091674805e-01,7.917741686105728149e-02,8.671487867832183838e-02,7.230388373136520386e-02,-2.738460525870323181e-02,3.362054228782653809e-01,6.520108878612518311e-02,8.283766359090805054e-02,1.569391041994094849e-01,4.627199470996856689e-02,1.619974225759506226e-01
9.045200943946838379e-01,8.528389930725097656e-01,5.516354441642761230e-01,9.395315051078796387e-01,9.330207109451293945e-01,1.000000000000000000e+00,9.417779445648193359e-01,7.159473896026611328e-01,6.863161325454711914e-01,2.803016602993011475e-01,4.413001537322998047e-01,7.409564256668090820e-01,8.105919361114501953e-01,2.708864808082580566e-01,9.339547157287597656e-01,6.799522042274475098e-01,6.467473506927490234e-01,6.045693755149841309e-01,2.584001421928405762e-01,4.118029773235321045e-01,4.183149337768554688e-01,5.852666497230529785e-01,3.173958659172058105e-01,5.130146145820617676e-01,7.086437344551086426e-01,9.379130005836486816e-01,9.562691450119018555e-01,9.514060616493225098e-01,9.368153810501098633e-01,9.122863411903381348e-01,9.424054026603698730e-01,4.354843199253082275e-01,2.656344473361968994e-01,5.222497582435607910e-01,5.079062581062316895e-01,8.373900055885314941e-01,5.252739787101745605e-01,9.207392930984497070e-01,8.918079137802124023e-01,9.562717080116271973e-01,4.513283669948577881e-01,9.718517661094665527e-01,8.578752875328063965e-01,7.719714641571044922e-01,2.946071624755859375e-01,5.220217108726501465e-01,5.810743570327758789e-01,5.290741324424743652e-01,5.834724307060241699e-01,3.856137990951538086e-01,8.482260107994079590e-01,4.732495248317718506e-01,4.688406884670257568e-01,4.800994098186492920e-01,2.773512899875640869e-01,8.420236706733703613e-01,7.339040637016296387e-01,4.444610476493835449e-01,8.365365266799926758e-01,7.162888050079345703e-01,3.527857661247253418e-01,1.787845045328140259e-01,4.324854612350463867e-01,2.878165841102600098e-01,2.614960968494415283e-01,2.946560382843017578e-01,2.252763360738754272e-01,2.972734272480010986e-01,1.958479285240173340e-01,7.045769095420837402e-01,1.978175789117813110e-01,2.047404497861862183e-01,1.636184453964233398e-01,9.371894598007202148e-02,3.550753593444824219e-01,2.110876291990280151e-01,2.033851146697998047e-01,2.783360779285430908e-01,1.697199046611785889e-01,2.885430455207824707e-01
9.408017396926879883e-01,8.925774097442626953e-01,5.881819725036621094e-01,9.726523756980895996e-01,9.693014621734619141e-01,9.417779445648193359e-01,1.000000000000000000e+00,7.700528502464294434e-01,7.627828717231750488e-01,1.310350149869918823e-01,3.145111799240112305e-01,5.948724150657653809e-01,7.358540892601013184e-01,1.845916658639907837e-01,9.262754321098327637e-01,5.028397440910339355e-01,4.974085986614227295e-01,3.967064917087554932e-01,1.337502598762512207e-01,1.891417056322097778e-01,2.073265314102172852e-01,3.900186419486999512e-01,1.491758525371551514e-01,3.239662647247314453e-01,5.372202396392822266e-01,9.773277044296264648e-01,9.737834334373474121e-01,9.748323559761047363e-01,9.695275425910949707e-01,9.651750922203063965e-01,9.645326137542724609e-01,2.244788557291030884e-01,1.388138681650161743e-01,3.133409321308135986e-01,2.946580946445465088e-01,7.079581618309020996e-01,3.048190772533416748e-01,8.797014355659484863e-01,8.325915932655334473e-01,9.029028415679931641e-01,2.288140654563903809e-01,9.403555393218994141e-01,7.598364353179931641e-01,6.271312832832336426e-01,2.032265514135360718e-01,3.102453649044036865e-01,3.845497667789459229e-01,3.139564990997314453e-01,3.811438083648681641e-01,1.672638803720474243e-01,7.250910401344299316e-01,2.882932424545288086e-01,2.479918152093887329e-01,2.686579525470733643e-01,1.654554754495620728e-01,7.005689144134521484e-01,5.972899198532104492e-01,2.280413359403610229e-01,7.438793182373046875e-01,5.761396288871765137e-01,2.722296416759490967e-01,4.665146023035049438e-02,4.142822623252868652e-01,2.365853935480117798e-01,1.990408003330230713e-01,2.173954099416732788e-01,1.340630501508712769e-01,1.476809978485107422e-01,9.605778008699417114e-02,6.573718786239624023e-01,1.093169748783111572e-01,1.059337556362152100e-01,8.435385674238204956e-02,-4.321082960814237595e-03,3.358362317085266113e-01,8.521275967359542847e-02,1.076660230755805969e-01,1.721596121788024902e-01,6.896425783634185791e-02,1.824421733617782593e-01
8.277751207351684570e-01,9.368920326232910156e-01,9.193009138107299805e-01,8.253203630447387695e-01,7.816073298454284668e-01,7.159473896026611328e-01,7.700528502464294434e-01,1.000000238418579102e+00,9.290291666984558105e-01,4.819377064704895020e-01,5.928837656974792480e-01,5.390626192092895508e-01,7.528538703918457031e-01,5.714658498764038086e-01,8.435848355293273926e-01,3.719991743564605713e-01,5.779817700386047363e-01,3.889162540435791016e-01,5.167925357818603516e-01,1.464037746191024780e-01,2.186271399259567261e-01,3.028220236301422119e-01,3.619107902050018311e-01,3.729031682014465332e-01,3.762086331844329834e-01,7.262234091758728027e-01,7.905474901199340820e-01,7.601042389869689941e-01,7.480990886688232422e-01,7.425009012222290039e-01,8.176677227020263672e-01,1.935076117515563965e-01,5.105648040771484375e-01,2.464928776025772095e-01,2.171681225299835205e-01,4.952266812324523926e-01,2.550131082534790039e-01,5.154057145118713379e-01,4.578177332878112793e-01,6.414864063262939453e-01,2.583534419536590576e-01,7.287561297416687012e-01,6.263009309768676758e-01,3.642431199550628662e-01,6.363602280616760254e-01,3.220295906066894531e-01,3.586829304695129395e-01,2.418951541185379028e-01,2.650333046913146973e-01,1.461694538593292236e-01,4.611644744873046875e-01,4.321815371513366699e-01,3.004068136215209961e-01,2.727887928485870361e-01,5.798921585083007812e-01,4.495985209941864014e-01,2.572193741798400879e-01,1.258974522352218628e-01,4.476155042648315430e-01,3.125347197055816650e-01,6.799068450927734375e-01,4.648145437240600586e-01,8.124169707298278809e-01,6.955373883247375488e-01,6.459214687347412109e-01,6.308827400207519531e-01,5.816123485565185547e-01,4.926116466522216797e-01,5.574828982353210449e-01,8.487529754638671875e-01,5.518934726715087891e-01,5.669671893119812012e-01,5.658733844757080078e-01,4.575792849063873291e-01,7.701124548912048340e-01,5.028450489044189453e-01,5.557353496551513672e-01,5.757439732551574707e-01,5.168771743774414062e-01,6.014374494552612305e-01
8.178765177726745605e-01,9.345492124557495117e-01,9.240173101425170898e-01,7.862333655357360840e-01,7.964905500411987305e-01,6.863161325454711914e-01,7.627828717231750488e-01,9.290291666984558105e-01,9.999998807907104492e-01,3.311754763126373291e-01,4.435507357120513916e-01,4.712301492691040039e-01,6.791697740554809570e-01,4.498193860054016113e-01,8.048617243766784668e-01,2.158695906400680542e-01,4.889539778232574463e-01,2.578240036964416504e-01,4.002677500247955322e-01,-6.472789496183395386e-02,1.490870863199234009e-02,1.297781318426132202e-01,1.969924718141555786e-01,1.835613250732421875e-01,1.723444163799285889e-01,7.124874591827392578e-01,7.869729399681091309e-01,7.491598129272460938e-01,7.204831242561340332e-01,7.467253804206848145e-01,8.082090616226196289e-01,-2.444821223616600037e-02,4.313553571701049805e-01,4.362107813358306885e-02,1.143801677972078323e-02,3.678719401359558105e-01,6.689839065074920654e-02,4.412369728088378906e-01,3.689878284931182861e-01,5.606600642204284668e-01,5.788104981184005737e-02,6.667110323905944824e-01,5.316240191459655762e-01,2.281638979911804199e-01,5.483776330947875977e-01,1.351707428693771362e-01,1.828122586011886597e-01,6.073439493775367737e-02,6.518130749464035034e-02,-5.865651741623878479e-02,3.137049674987792969e-01,2.543253004550933838e-01,9.968514740467071533e-02,9.278839081525802612e-02,4.728768169879913330e-01,3.372716009616851807e-01,1.647458076477050781e-01,-7.846859097480773926e-02,3.574570715427398682e-01,1.835464835166931152e-01,5.775136947631835938e-01,3.383583128452301025e-01,7.715445160865783691e-01,6.330704092979431152e-01,5.468307137489318848e-01,5.506812930107116699e-01,5.025776028633117676e-01,3.514539897441864014e-01,4.693658351898193359e-01,7.849925160408020020e-01,4.525604844093322754e-01,4.710331857204437256e-01,4.902949333190917969e-01,3.596572279930114746e-01,7.462233901023864746e-01,3.795069754123687744e-01,4.579779803752899170e-01,5.107944607734680176e-01,4.303279221057891846e-01,5.151765346527099609e-01
1.752225756645202637e-01,3.647584319114685059e-01,5.759330987930297852e-01,2.067380547523498535e-01,9.019450843334197998e-02,2.803016602993011475e-01,1.310350149869918823e-01,4.819377064704895020e-01,3.311754763126373291e-01,1.000000119209289551e+00,9.448935985565185547e-01,7.125623822212219238e-01,6.358261704444885254e-01,9.570690989494323730e-01,3.214413523674011230e-01,5.878085494041442871e-01,7.758731245994567871e-01,8.021846413612365723e-01,9.737851619720458984e-01,7.073998451232910156e-01,7.774394750595092773e-01,7.059249877929687500e-01,9.316312670707702637e-01,8.302718997001647949e-01,5.657703280448913574e-01,4.254611209034919739e-02,1.756566911935806274e-01,1.010030657052993774e-01,1.032090932130813599e-01,6.254906300455331802e-03,2.001586258411407471e-01,7.114090323448181152e-01,9.494248628616333008e-01,7.033821940422058105e-01,6.758239865303039551e-01,4.467767477035522461e-01,7.305412292480468750e-01,9.129413962364196777e-02,1.250867098569869995e-01,2.507486045360565186e-01,7.914612293243408203e-01,2.708218097686767578e-01,5.177583098411560059e-01,4.236239790916442871e-01,9.330093860626220703e-01,8.104661107063293457e-01,7.601282596588134766e-01,7.225475907325744629e-01,6.590234637260437012e-01,7.311045527458190918e-01,3.926541209220886230e-01,8.996582031250000000e-01,8.207128047943115234e-01,8.087103366851806641e-01,9.606455564498901367e-01,4.225255846977233887e-01,2.930308580398559570e-01,6.549446582794189453e-01,2.174691706895828247e-01,3.982830047607421875e-01,9.265050888061523438e-01,9.752646088600158691e-01,8.047568202018737793e-01,8.748761415481567383e-01,9.106519222259521484e-01,9.230607748031616211e-01,9.281683564186096191e-01,9.811104536056518555e-01,9.310854077339172363e-01,7.123078703880310059e-01,9.435458779335021973e-01,9.329270720481872559e-01,9.103042483329772949e-01,9.394629001617431641e-01,7.865181565284729004e-01,9.638342261314392090e-01,9.443186521530151367e-01,9.411917924880981445e-01,9.399752616882324219e-01,9.475001096725463867e-01
